time,lat,lon,depth,mag
16165.272325462964,-20.0541,-70.8767,10300.0,4.8
16165.239555092592,-20.1483,-70.5042,38800.0,5.3
16165.22843738426,-20.6214,-70.7229,15100.0,4.7
16165.172830787036,-20.6248,-70.7641,15900.0,5.0
16165.170173148148,-20.7133,-70.7007,22700.0,5.1
16165.149015162038,-3.7904,141.9719,35000.0,5.3
16165.138430555557,46.9778,147.5998,311700.0,4.7
16165.114867476852,-24.1703,-82.3712,10000.0,4.5
16165.0990625,-32.7121,-71.3896,40100.0,5.6
16165.053002314817,39.2057,142.4179,39200.0,5.2
16165.04416388889,-19.9952,-70.907,15200.0,4.5
16165.023577314814,-20.1414,-70.5203,28400.0,5.1
16164.99456863426,9.697,126.177,1000.0,4.7
16164.944845370372,28.1317,103.6474,18800.0,4.9
16164.944427893517,-20.4443,-70.6483,15700.0,4.5
16164.911233101851,-53.5651,24.8157,10000.0,5.0
16164.888255439815,-34.2467,-178.5922,33000.0,4.5
16164.881955787037,-22.36,-174.3404,22000.0,4.6
16164.87182326389,-20.6389,-70.8297,5500.0,4.5
16164.856088078704,-16.5394,-74.0372,30000.0,4.6
16164.838965393517,37.2538,23.7739,111100.0,5.6
16164.75526111111,-20.0333,-70.8215,23500.0,5.1
16164.73391076389,-19.9283,-70.9336,1500.0,4.7
16164.66854537037,-20.4511,-70.7803,9300.0,4.9
16164.639580208333,-19.9117,-70.8664,7600.0,5.0
16164.633894675926,-19.8032,-71.0879,14400.0,4.7
16164.48649525463,-10.4868,161.5607,71000.0,6.0
16164.474127546295,-31.9888,179.1632,33000.0,4.6
16164.417744675928,-20.1307,-70.4517,29700.0,4.5
16164.41208576389,-20.6399,-70.7682,11400.0,5.0
16164.411208564816,-31.4707,-70.5491,99500.0,5.4
16164.402052777776,-20.0452,-71.001,25100.0,5.2
16164.370768981482,-36.7185,-96.9016,10000.0,4.9
16164.298910416666,-20.4265,-70.9701,2400.0,4.6
16164.254549537036,-20.6229,-70.6604,23800.0,4.6
16164.190605671296,-22.15,-70.322,62600.0,4.7
16164.137936458334,-20.6857,-70.6814,16100.000000000002,4.7
16164.067956944446,-20.6075,-70.5337,19300.0,6.2
16163.984623611112,-20.1597,-70.6425,27900.0,4.9
16163.954432407409,-19.6622,-178.0245,591000.0,4.8
16163.860474652778,-20.5848,-70.6911,12000.0,4.9
16163.852178819445,-20.7287,-70.5357,16100.000000000002,4.6
16163.803973726852,-20.5495,-70.7299,6800.0,4.5
16163.789040972224,-20.3825,-70.8465,14100.0,5.1
16163.672592592593,-20.5832,-70.9661,6800.0,4.5
16163.657458912037,32.5845,132.0406,37500.0,4.6
16163.64864525463,26.1386,100.6867,10000.0,4.5
16163.630648032407,-20.5131,-70.9012,8100.0,5.3
16163.619666087963,-20.4909,-70.8549,21200.0,5.0
16163.607002777777,-20.5386,-70.8762,5600.0,5.2
16163.605783680556,-46.4149,-10.974,10000.0,4.6
16163.590671296297,-20.7504,-70.8454,9300.0,4.5
16163.557899652777,-20.2987,-70.6478,16700.0,4.5
16163.542789351852,-19.9839,-70.8963,9900.0,4.7
16163.539310995371,-18.0314,-178.3551,579000.0,5.3
16163.527046759258,45.4919,26.3594,132400.0,4.5
16163.499867824074,-20.5619,-70.8791,10000.0,4.6
16163.493583217592,-20.6314,-70.4495,24800.0,4.6
16163.487228819444,-20.2373,-71.026,6600.0,5.1
16163.439869212963,44.0137,8.5944,18900.0,4.6
16163.40881863426,-19.777,-70.8601,9400.0,4.5
16163.408286689815,-20.564,-70.9878,5500.0,5.1
16163.396098842593,-5.321,102.1667,29000.0,5.9
16163.391210185184,-20.5528,-70.684,9200.0,5.4
16163.38780613426,-34.77,54.16,10000.0,5.0
16163.381218055556,-20.2273,-70.5353,24300.0,5.0
16163.363914351852,-20.4947,-70.6536,13300.0,4.7
16163.359487152778,-20.8393,-70.8016,16200.0,4.5
16163.35334861111,-19.8696,-71.0486,5100.0,4.8
16163.318205439815,-20.248,-70.9124,9800.0,4.8
16163.302518981483,-20.6912,-70.68,3000.0,4.5
16163.289470023148,-20.3545,-70.0982,45800.0,4.6
16163.287869907408,-20.6363,-70.6548,19600.0,5.0
16163.261206828704,-18.9359,-69.2811,101000.0,4.9
16163.24425150463,-20.7401,-70.4115,21300.0,5.5
16163.232290740742,-20.4446,-70.6516,9300.0,5.0
16163.228360879632,-20.8292,-70.5768,11200.0,5.6
16163.22654675926,-20.7493,-70.5408,13000.0,6.5
16163.221592361111,-20.5229,-70.5511,27200.0,5.1
16163.220260300926,-19.7604,-71.0328,13900.0,4.9
16163.213024652778,-20.2911,-70.7031,24600.0,4.8
16163.203898495369,-20.7188,-70.6606,4300.0,4.8
16163.191261111111,-20.6019,-70.7198,3400.0,4.6
16163.184107060184,-19.5483,-70.6366,27300.0,4.6
16163.17913599537,-20.5957,-70.7208,17500.0,5.2
16163.16994837963,-20.3323,-70.6107,11300.0,4.5
16163.167310879631,-20.5259,-70.6558,5900.0,4.7
16163.156865162038,-19.9107,-70.8132,14700.0,4.9
16163.156386574074,-20.7788,-70.6226,23600.0,4.6
16163.153121875,-20.7465,-70.6079,15800.0,4.8
16163.139388541667,-20.7236,-70.811,2000.0,4.7
16163.133049652777,-20.5256,-70.5304,35000.0,4.9
16163.13283287037,-20.6275,-70.6351,19800.0,5.4
16163.124910648148,-20.555,-70.4615,27400.0,5.0
16163.12227511574,-20.7144,-70.5845,4000.0,5.5
16163.120769560186,-20.1702,-70.601,6800.0,4.8
16163.11335949074,-20.5887,-70.4905,12000.0,7.7
16163.11199224537,-20.0135,-70.9591,28100.0,4.9
16163.082280555554,-20.3644,-70.5007,10600.0,6.6
16163.051111574074,-19.7936,-71.081,26200.0,4.5
16163.000880208332,-19.7525,-71.099,9100.0,5.2
16162.974167129629,39.2044,141.6956,61900.0,5.4
16162.90849976852,-19.9175,-71.117,5200.0,4.6
16162.891536574074,-20.4059,-70.634,23000.0,4.6
16162.863062268518,-19.9453,-70.9614,16000.0,4.9
16162.857430671296,-19.7127,-71.0453,8300.0,4.5
16162.82662337963,-20.0119,-70.6129,19600.0,4.5
16162.823492824074,-20.4233,-70.5701,17000.0,5.3
16162.812182407406,-20.1097,-70.5709,12300.0,4.6
16162.789494907407,-19.8435,-70.9807,8400.0,4.5
16162.729349305555,-54.6693,-31.821,10000.0,4.7
16162.717018634261,-19.8041,-70.3874,30100.0,4.9
16162.702509375,-6.5459,103.6219,35000.0,4.7
16162.701726041669,-19.4587,-70.1501,10000.0,4.7
16162.690863194444,-23.8817,-66.9919,181000.0,4.7
16162.688815972222,7.756,-82.383,32000.0,4.9
16162.676003472223,7.851,-82.3332,24600.0,6.0
16162.647203125,-19.7517,-70.7558,14800.0,4.6
16162.625020254629,-5.4252,152.6079,40000.0,4.7
16162.60102175926,-22.4511,-67.246,170400.0,4.5
16162.574810995371,-19.4518,-70.6667,28500.0,4.5
16162.567220254628,-19.9049,-70.9562,12000.0,4.7
16162.542340856482,-19.7844,-70.683,24600.0,5.1
16162.466371296296,-19.9633,-70.9901,17800.0,5.1
16162.463577777777,-19.9773,-70.9656,27300.0,5.4
16162.442171296296,14.5332,56.2745,19300.0,4.9
16162.438984259259,-19.3949,-70.8414,15200.0,4.6
16162.395365393517,-19.3028,-71.204,4600.0,4.6
16162.351292824074,-20.2106,-70.8406,14800.0,4.9
16162.30867962963,-20.1412,-70.3714,23600.0,4.8
16162.307852662037,-20.736,-70.7759,20300.0,4.5
16162.294249305556,-20.1534,-70.1793,31200.0,5.0
16162.270327777776,-20.125,-70.8427,14900.0,5.2
16162.252899537038,-19.8723,-70.8525,10000.0,5.0
16162.247967129628,-19.2471,-70.8236,11200.0,4.6
16162.243762037037,-19.9386,-70.9729,16800.0,5.0
16162.230557060186,-19.4477,-70.8373,5900.0,4.5
16162.216963310186,-19.8224,-70.5154,20000.0,4.5
16162.214800347223,-20.3544,-70.6227,12800.0,4.7
16162.210315277778,-19.7202,-70.9989,5600.0,5.2
16162.198838657408,-20.081,-70.7261,16100.000000000002,5.7
16162.180417824073,-19.8555,-70.9847,15500.0,5.1
16162.177883680557,-19.9953,-70.8637,13600.0,4.9
16162.17578877315,-19.5658,-70.533,16700.0,4.6
16162.160474999999,-19.5175,-70.5262,35400.0,4.6
16162.15698125,-19.8845,-70.691,14800.0,4.6
16162.155003819444,-19.2663,-70.8804,10200.0,4.6
16162.152968287037,-19.8654,-70.9359,15700.0,5.2
16162.14650902778,-19.3373,-70.7062,27800.0,4.6
16162.131168055557,-19.942,-70.7916,19300.0,4.5
16162.12600613426,-7.6342,122.5546,35000.0,4.6
16162.119745949074,-19.3045,-70.7688,17200.0,4.9
16162.119095138889,-10.8258,164.1159,29000.0,5.0
16162.106117592592,-19.8276,-70.9586,14600.0,4.7
16162.102328587964,-19.2774,-70.7603,24900.0,4.6
16162.093652662035,-19.6789,-70.8837,17000.0,4.5
16162.079232175927,-19.9251,-71.0188,10000.0,4.9
16162.077000694444,-19.7924,-70.7523,15400.0,4.5
16162.066523495372,-20.1447,-70.7473,10000.0,4.9
16162.065239120371,-19.2347,-70.7993,20800.0,4.7
16162.06230150463,-20.0411,-70.8588,15600.0,5.1
16162.060362731481,-19.7578,-69.9861,35000.0,4.6
16162.057617476852,-20.0697,-70.6869,35000.0,4.7
16162.056247916666,-19.5963,-70.9299,21500.0,5.2
16162.055261805554,-20.2841,-71.5902,35000.0,4.5
16162.054572569443,-19.6366,-70.9615,22000.0,4.5
16162.048398842593,-19.4385,-70.5379,17100.0,4.6
16162.040147800926,-19.8163,-70.5796,10000.0,4.7
16162.029327893519,-19.8078,-70.8042,10000.0,4.6
16162.026262962961,-19.9835,-70.6182,20300.0,5.4
16162.024428935187,-19.6764,-70.4165,0.0,5.0
16162.023449189815,-20.1784,-70.6988,15400.0,5.4
16162.023015046296,-19.9136,-70.6252,10000.0,4.9
16162.021205092591,-19.6707,-70.642,10000.0,4.7
16162.019372916666,-19.4799,-70.761,22000.0,4.8
16162.017195486113,-19.9187,-70.7379,10000.0,5.2
16162.01462361111,-19.9381,-70.4403,17800.0,4.9
16162.013092476853,-19.9079,-70.7216,10000.0,5.1
16162.009970717592,-19.9073,-71.0175,10000.0,5.3
16162.007875810186,-19.6183,-70.8793,22000.0,5.1
16162.006460648148,-20.2586,-71.0803,10000.0,4.8
16162.00595023148,-20.1128,-70.7115,0.0,4.8
16162.004682407407,-19.7553,-70.8965,15200.0,5.6
16162.003375810185,-19.5835,-70.6854,16300.0,5.6
16162.002230324075,-19.8121,-70.8543,14600.0,5.7
16161.999948032408,-19.5668,-70.3893,10000.0,5.8
16161.998571064814,-19.962,-71.0177,10800.0,7.0
16161.998244444443,-20.0847,-70.7469,5300.0,5.0
16161.996729976852,-20.0098,-70.7383,0.0,4.7
16161.995193287037,-19.777,-70.381,40700.0,4.8
16161.99082615741,-19.6193,-70.7877,17100.0,8.1
16161.967423842594,-46.8021,-10.6047,10000.0,5.6
16161.928391087964,31.0737,128.1744,10000.0,4.7
16161.861683101853,6.524,126.493,11000.0,4.7
16161.85574039352,-3.4288,146.9108,25000.0,4.7
16161.855194675925,-5.6488,151.5973,57000.0,4.7
16161.821626273148,-6.4293,130.9301,100000.0,4.5
16161.707202893518,6.734,124.987,25000.0,4.5
16161.70353148148,54.7671,160.0359,139800.0,4.6
16161.665429976852,6.801,125.105,13000.0,4.6
16161.639775810187,57.3633,-33.0535,15000.0,4.7
16161.442777083334,3.1882,-84.2299,42000.0,4.8
16161.418418865742,-25.335,179.937,493000.0,4.6
16161.353621875001,-60.2651,-24.8302,10000.0,4.9
16161.292437384258,35.0605,-35.1047,10000.0,5.0
16161.212469675927,49.1049,-129.2328,11200.0,5.1
16161.200239120371,53.5395,-165.2667,45200.0,4.5
16161.172750462963,38.1752,141.6967,35900.0,4.6
16161.08315486111,-34.7696,-108.6535,10000.0,4.8
16161.072695601853,-16.5789,167.2834,20000.0,4.7
16161.023741319445,5.525,126.668,42000.0,4.6
16160.840877893517,-58.8828,-25.7039,35000.0,4.6
16160.827262615741,47.8972,-27.6926,10000.0,4.9
16160.825413425926,36.9444,124.564,12900.0,4.8
16160.74934837963,9.735,123.819,15000.0,4.5
16160.735441319446,3.2449,-84.2748,28000.0,4.9
16160.710837152777,15.443,121.66,5000.0,4.5
16160.677198842593,36.7263,140.6212,11100.0,4.7
16160.661456944446,-12.5939,166.9901,250000.0,4.6
16160.642095254629,-8.2456,118.1451,200000.0,4.5
16160.63131423611,-25.1991,179.7756,501000.0,4.5
16160.624089236111,-34.8089,-71.5946,33400.0,4.8
16160.602113425924,-7.2315,131.0642,100000.0,4.5
16160.60150810185,-32.3365,-179.2826,425000.0,4.5
16160.570150231482,-8.4004,147.0284,17000.0,5.6
16160.555818634259,18.293,120.8,13000.0,4.5
16160.555181481483,-8.4778,146.7981,10000.0,4.5
16160.536872569444,-19.4729,-69.0338,111600.0,5.5
16160.411958912036,-12.6434,167.1057,242800.0,5.0
16160.30170138889,-41.35,84.83,26000.0,4.9
16160.17634398148,-4.9064,103.9362,17100.0,5.2
16160.175001157406,-1.986,100.353,56000.0,4.7
16160.078700231483,-40.0169,176.5955,30300.0,4.6
16160.045726041666,-39.984,176.5707,11300.0,4.5
16160.04304988426,-39.9587,176.5547,17800.0,4.5
16160.042590624998,-39.975,176.6076,24100.0,5.2
16160.038033912038,-32.9133,-178.5392,35000.0,4.8
16159.840096296295,-26.3473,-177.7018,175800.0,5.0
16159.756530092593,9.548,124.036,32000.0,4.5
16159.715448032408,31.3446,86.4724,12600.0,5.3
16159.705510416665,-26.3538,179.5114,550000.0,4.8
16159.63646087963,39.8873,-29.5894,29700.0,4.8
16159.590272222222,36.1572,-97.6158,10000.0,4.5
16159.589542476851,8.4412,-83.039,13100.0,4.5
16159.56604675926,-6.3364,146.9413,49000.0,4.6
16159.532016435185,-2.1703,139.4715,27000.0,4.6
16159.524094791666,44.77,-110.6643,3500.0,4.9
16159.46665462963,37.222,142.1649,29200.0,4.8
16159.25180150463,-40.9017,-91.2916,10000.0,4.9
16159.225497685185,-40.91,-92.28,29500.0,4.9
16159.21583136574,-14.8808,-172.2289,18000.0,4.7
16159.162401504629,14.5174,39.836,18000.0,4.6
16159.141382638889,35.8047,140.1902,60300.0,4.5
16159.114425694446,-19.9334,-70.9981,19300.0,4.6
16159.064511458333,62.2613,-151.2151,85900.0,5.0
16159.049514583332,-13.6662,-76.3388,48700.0,4.6
16159.014228587961,-19.6975,-70.778,24300.0,4.9
16158.923418171295,13.354,124.453,22000.0,4.6
16158.866069097221,-0.4606,132.9635,32000.0,5.1
16158.815947337962,-21.7712,-177.749,400000.0,4.6
16158.804225462962,45.632,26.4445,136200.0,4.7
16158.782025810186,-61.9688,161.8429,10000.0,5.0
16158.717369675926,13.808,120.029,32000.0,4.5
16158.68387037037,30.9179,110.7452,15300.0,5.1
16158.482832291667,0.9273,132.9596,10000.0,4.5
16158.46994525463,12.4725,-87.8192,53000.0,4.5
16158.326565740741,-0.9075,-21.8778,18000.0,4.8
16158.32418599537,-0.8715,-21.824,10000.0,5.9
16158.319285648147,40.9447,143.3344,17900.0,4.9
16158.247204050927,37.7472,143.5771,35000.0,4.6
16158.19115810185,6.8227,-73.1172,156000.0,4.6
16158.185251041667,-6.3186,154.9816,56000.0,4.8
16158.173425578703,33.8845,-117.9228,13500.0,5.1
16158.079141087963,36.4087,141.8257,19500.0,5.5
16158.012785648149,-30.6224,-177.6304,33000.0,4.6
16157.969483796298,12.5513,-87.7655,80500.0,4.6
16157.866701041667,29.9396,-42.6792,14000.0,5.3
16157.824743518517,6.024,126.206,10000.0,4.5
16157.67707523148,-5.5922,153.0952,23000.0,5.2
16157.621326620369,-17.2973,-176.7994,10000.0,5.2
16157.609186226853,-17.2225,-176.6663,10000.0,5.6
16157.608434027778,11.7532,-86.5194,58700.0,5.6
16157.607020949074,-32.4007,-179.6998,132100.0,4.6
16157.489804166666,60.6316,145.3464,1400.0,4.5
16157.433453819445,37.2196,71.2644,84400.0,5.0
16157.420823726852,-18.8533,-173.1948,21000.0,4.8
16157.297100810185,-3.704,151.3779,35000.0,4.9
16157.26427650463,-19.1594,169.1212,147000.0,4.6
16157.105161805555,-30.9725,178.5094,33000.0,4.8
16157.102717361111,-33.6741,-177.985,35000.0,4.6
16157.007354282408,-29.2317,-68.7605,1000.0,5.2
16156.993646759258,-29.1422,-68.8281,3700.0,5.7
16156.858478125,12.9492,-88.7785,71600.0,4.7
16156.85737037037,5.446,125.191,32000.0,4.6
16156.775352546296,9.583,123.792,5000.0,4.7
16156.764133912038,-24.2545,-179.7654,507500.0,4.8
16156.749448263889,-8.6838,-74.3443,144200.0,4.9
16156.688130324075,-17.7705,-178.1846,550000.0,4.5
16156.647574652778,-5.6552,153.0467,30200.0,4.9
16156.494886805556,-5.0751,151.4769,139100.0,4.8
16156.47701400463,-32.9048,-179.2106,264400.0,4.6
16156.431412962962,3.9807,-71.438,9500.0,4.7
16156.393849074073,4.822,124.452,34000.0,4.8
16156.339706944445,-56.1039,-124.71,10000.0,5.1
16156.319084722223,34.7769,73.7043,21000.0,4.7
16156.16687349537,4.3199,86.6864,28600.0,5.3
16156.159542592593,-12.1378,166.6228,109700.0,6.0
16155.98165162037,-20.0522,-70.8432,6700.0,4.7
16155.956094907406,52.4514,-131.7887,8700.0,4.8
16155.866569328702,1.7689,127.5241,150400.0,5.5
16155.862463773146,16.671,119.515,27000.0,5.0
16155.76116539352,-6.9123,105.1664,32400.0,4.6
16155.681829166666,-6.605,103.554,35000.0,4.5
16155.680629050925,30.9673,110.8254,10000.0,4.8
16155.670399074073,19.281,121.201,21000.0,4.9
16155.585584375,36.6767,71.1859,250000.0,4.5
16155.57414386574,2.0403,93.6859,35000.0,4.6
16155.466153356483,1.572,126.3612,42900.0,4.9
16155.43478587963,51.3541,-178.9068,58600.0,4.8
16155.398134027777,28.1473,131.5479,8900.0,4.8
16155.36785960648,28.155,131.558,17800.0,5.4
16155.35740902778,13.9065,92.9991,32000.0,4.6
16155.182783796296,-26.1153,179.4626,490500.0,5.8
16155.159668287037,-26.166,179.4153,503000.0,4.7
16155.157086574074,7.384,124.939,8000.0,4.9
16155.14555613426,-26.1642,179.2589,495600.0,6.4
16155.135200694443,-9.5206,120.7061,35000.0,4.5
16155.124339699074,-18.5218,-172.922,35000.0,4.6
16155.110268287039,-48.9606,124.5225,13000.0,5.0
16154.942191203703,-53.811,3.0332,10000.0,5.0
16154.920186342591,-22.1898,-175.9757,75800.0,4.7
16154.865981134259,7.775,94.4907,24000.0,4.6
16154.830717361112,-6.0948,154.9522,179100.0,5.1
16154.829784259258,-2.7685,140.4757,24000.0,4.6
16154.829166087964,37.1602,141.5271,45400.0,4.5
16154.818247800924,-32.4977,-178.4402,33000.0,4.6
16154.734586458333,52.5299,-177.1604,211400.0,5.0
16154.713925578704,-26.4388,-70.9391,26600.0,4.7
16154.694617245372,-23.3528,-179.9271,535600.0,5.2
16154.63768449074,29.2441,141.2553,90000.0,4.9
16154.610017708334,-17.6445,-70.6122,95100.0,5.1
16154.441900578704,-28.187,73.9841,12000.0,5.0
16154.415727430554,17.599,120.094,29000.0,4.7
16154.414214004628,-2.2325,-79.2771,10000.0,5.2
16154.391720370371,19.6648,-109.4275,10000.0,4.8
16154.38332951389,7.47,136.7977,22000.0,4.7
16154.369301967594,-6.2963,147.6113,63000.0,4.8
16154.369099305557,18.15,120.737,22000.0,4.7
16154.292689699076,-23.7533,-179.6437,512000.0,4.5
16154.271818402776,-19.6067,-70.7593,39500.0,4.6
16154.01347800926,-19.8332,-70.8532,26000.0,4.5
16154.01058090278,-19.752,-70.8051,25200.0,5.3
16153.983226967592,-19.5481,-70.7119,27300.0,4.6
16153.929498032408,-11.4284,116.7812,35000.0,4.6
16153.853152314814,8.3989,-74.4798,59800.0,4.5
16153.846458912036,-27.8526,-71.337,10700.0,4.8
16153.833131018519,-19.5572,-70.8381,11200.0,4.6
16153.802704166668,18.7373,145.3355,550000.0,4.5
16153.779999537037,-19.6104,-70.7358,21900.0,5.1
16153.763522800924,-19.616,-70.7766,28000.0,4.6
16153.729642129629,-19.5684,-70.8621,900.0,4.5
16153.682354629631,-19.6199,-70.8302,21700.0,4.8
16153.657399884258,-19.5934,-70.9247,22000.0,4.8
16153.657327083332,-3.4311,103.9403,297600.0,4.7
16153.656605324075,-19.549,-70.7159,12700.0,5.7
16153.64852650463,-25.2598,-70.7378,32800.0,5.0
16153.633126736113,-19.6093,-70.8871,11500.0,4.5
16153.533362731481,-19.9424,-70.9182,7600.0,4.5
16153.522812962963,-19.8015,-70.7928,22500.0,5.1
16153.518738657407,-25.2079,69.7528,10000.0,4.6
16153.495143171294,-19.659,-70.6928,15700.0,4.5
16153.486620138889,-19.8491,-70.833,18900.0,5.7
16153.483079629628,-19.5728,-70.6725,44000.0,4.7
16153.48074039352,-19.78,-70.7913,23500.0,5.3
16153.476825231483,-19.846,-70.7468,9800.0,5.8
16153.47549699074,11.7309,-87.0152,60800.0,4.5
16153.471523148148,-3.1964,142.2045,27000.0,4.8
16153.427178240741,8.601,125.739,9000.0,4.7
16153.337881365742,-19.648,-70.7501,21800.0,4.5
16153.064526388887,3.9467,95.8974,39900.0,4.8
16152.988718055556,-55.4327,-125.5955,10000.0,5.1
16152.919745486111,-19.8027,-70.79,19700.0,5.2
16152.887103819445,-19.6725,-70.6645,16000.0,4.7
16152.849360532407,-19.8505,-70.8333,23100.0,5.3
16152.83837511574,-19.717,-70.8141,47300.0,4.7
16152.82790648148,-57.0613,-24.8941,22000.0,4.6
16152.763902662038,-19.7033,-70.7814,13900.0,6.2
16152.760729513888,5.409,125.575,52000.0,4.5
16152.750518402778,-5.1582,152.6146,55000.0,4.6
16152.666658680555,-5.1069,152.553,55000.0,4.9
16152.631245717594,71.4179,-134.8,7900.0,4.7
16152.62360347222,10.6802,-73.3443,17000.0,4.6
16152.582847222222,-35.31,-15.52,25900.0,5.0
16152.57475925926,36.414,71.1347,200000.0,4.5
16152.533376967593,-19.7182,-71.0051,7200.0,4.7
16152.450295833332,-21.7292,-176.3454,183000.0,4.7
16152.432710416668,-19.7104,-70.7825,26200.0,4.7
16152.424221296296,-20.0999,-68.8058,120700.0,4.5
16152.222096296295,-20.7038,-178.8359,600000.0,4.6
16152.198590162037,-20.7942,-178.6796,609700.0,4.8
16152.188543402779,-20.6973,-178.8082,645000.0,5.4
16152.188216898148,-20.7034,-178.7898,614800.0,5.8
16152.08637615741,7.271,124.784,9000.0,4.6
16152.06948634259,7.281,124.84,31000.0,4.7
16152.054154398149,7.2392,124.8711,4400.0,4.5
16152.008507175926,7.233,124.845,14000.0,4.5
16151.929465046296,-32.9954,-179.5912,33000.0,4.6
16151.927051967592,-19.7251,-70.9999,18600.0,5.1
16151.903709837963,5.295,94.4924,46000.0,4.6
16151.896169675925,-33.5496,-177.5137,35000.0,5.0
16151.865870486112,3.5516,127.0753,54200.0,5.3
16151.82582800926,21.1759,-106.1958,10000.0,4.8
16151.785458101851,-22.0227,-173.7535,35000.0,4.7
16151.756022569443,-24.4382,-179.9284,505000.0,4.6
16151.665589351853,-19.705,-70.947,15400.0,4.8
16151.661465162037,-19.7316,-70.9468,26900.0,4.7
16151.650114467593,1.6051,128.6099,61000.0,4.5
16151.631767939814,-20.136,-70.9427,21600.0,4.6
16151.609551157408,-19.7834,-70.8588,14300.0,4.6
16151.596383912036,29.3252,139.3826,424800.0,5.4
16151.594226736112,-19.8196,-70.7968,41800.0,4.9
16151.581478703703,-9.9634,123.8719,36000.0,4.5
16151.572382060185,-19.7614,-70.8382,22300.0,4.9
16151.568562152777,36.3972,142.5673,15000.0,4.7
16151.562490162038,-19.6907,-70.8915,17100.0,5.6
16151.556184259258,-19.8154,-70.8603,2900.0,4.6
16151.55203449074,-19.8099,-70.8687,4600.0,5.2
16151.541631944445,-19.8225,-70.9441,4400.0,6.2
16151.54047511574,35.8713,82.2634,10000.0,5.2
16151.462255439814,33.6696,131.9079,80900.0,4.6
16151.358046064815,22.9897,94.2023,100000.0,4.5
16151.308927893517,31.2912,130.3303,160900.0,4.6
16151.269157175926,-20.5325,-173.8409,27000.0,4.5
16151.266567939816,33.3421,140.9667,34700.0,4.6
16151.262551620372,-17.9384,-173.8128,35000.0,4.5
16151.24727650463,-18.069,-69.6113,120200.0,4.6
16151.179470601852,37.4725,72.0165,200000.0,4.6
16151.06330775463,-59.1965,-24.5591,10000.0,4.6
16151.049800347222,18.5475,-73.6001,26400.0,4.6
16151.040397916668,30.4469,-114.0908,1200.0,5.4
16151.026916666666,-5.6153,-80.953,37300.0,4.9
16151.00903275463,5.574,126.195,72000.0,4.9
16151.007270833334,7.3296,94.2906,28700.0,4.7
16150.99319363426,7.2769,94.2393,20000.0,4.6
16150.897015740742,-5.1713,152.7435,55000.0,4.6
16150.882705671296,7.4609,94.3892,24000.0,4.6
16150.877584143518,7.4136,94.1996,17000.0,5.4
16150.857374652778,-28.5567,62.2265,10000.0,4.5
16150.822072569445,36.2174,82.8801,10000.0,4.6
16150.820057407407,27.15,143.5173,35000.0,4.9
16150.785178935186,7.3691,94.247,20000.0,4.6
16150.743196990741,30.3686,-114.0652,10000.0,5.0
16150.734179282406,30.4273,-114.0567,10000.0,5.1
16150.730605902776,40.3376,63.0979,13400.0,4.8
16150.712067592594,7.5547,94.4175,24000.0,4.5
16150.65864178241,7.7372,94.1612,18000.0,4.7
16150.655192939816,7.5945,94.1825,27600.0,4.6
16150.642075694443,7.4764,94.5319,24000.0,4.5
16150.640998032408,7.579,94.2747,20000.0,4.7
16150.632214699073,7.4493,94.3096,20000.0,4.6
16150.631363310185,7.7172,94.6546,24000.0,4.5
16150.631001967591,7.5127,94.29,24000.0,4.5
16150.622105439816,-34.7218,-179.7815,427900.0,4.7
16150.620216319445,7.4859,94.2854,24000.0,4.5
16150.61806423611,7.604,94.1297,20000.0,4.8
16150.616448379631,7.4834,94.3835,20000.0,4.7
16150.615215740741,7.5373,94.3392,24000.0,5.1
16150.612600115743,7.6453,94.5202,24000.0,4.5
16150.608431712963,7.4894,94.2995,24000.0,4.7
16150.60285648148,7.5079,94.1159,20000.0,4.8
16150.601924999999,7.2765,94.2841,26000.0,4.8
16150.600814930556,7.4636,94.2127,16600.0,5.5
16150.600277430556,7.6745,93.6756,10000.0,4.7
16150.595902314815,7.5135,94.3038,24000.0,4.8
16150.595286805556,7.5554,94.2244,20000.0,4.6
16150.594703703704,7.5954,94.1341,18000.0,4.8
16150.592713194445,7.3102,94.176,20000.0,5.1
16150.591150462964,7.5612,94.2564,17700.0,5.6
16150.586917708333,7.1972,94.1393,21000.0,4.6
16150.586027430556,7.6072,94.273,24000.0,4.7
16150.582965625,7.543,94.2268,20000.0,4.6
16150.581050810184,7.3913,94.4642,24000.0,4.8
16150.579567939816,7.8383,94.7908,10000.0,4.9
16150.578607986112,7.1005,94.4509,26000.0,4.6
16150.578036342591,7.5521,94.3088,24000.0,4.8
16150.576794675926,7.6023,94.4024,24000.0,4.7
16150.572345949075,7.8109,94.3962,21000.0,5.0
16150.570253009259,7.6804,94.2252,19300.0,6.4
16150.487238773148,-31.6577,-179.3519,350000.0,5.0
16150.445276620372,13.6047,56.9367,10000.0,4.6
16150.31371689815,8.4346,125.7541,57600.0,4.7
16150.30141064815,-32.6593,-177.8707,20000.0,4.8
16150.194026620371,-49.6565,69.7115,10000.0,4.7
16149.995737731482,-38.1436,-73.446,23000.0,4.6
16149.897935185185,-9.6339,114.2224,65600.0,5.1
16149.885549999999,-5.1919,152.8646,31900.0,5.7
16149.85509849537,9.5849,-40.5166,10000.0,4.6
16149.780755092594,-5.2251,152.7946,45600.0,5.6
16149.779735069444,35.6621,140.8234,35700.0,4.5
16149.778842939815,-24.0081,-69.2038,95700.0,5.1
